"plot","year","woody","native","hfi","un50","ov50","x","y","terrace","dem.altitude","fenced","oversown"
"Molesworth1",2016,"Herbaceous","Native",162,141,21,1595394.77865205,5335819.21830583,"Terrace",1038,"fenced","natural"
"Molesworth1",2006,"Herbaceous","Native",132,124,8,1595394.77865205,5335819.21830583,"Terrace",1038,"fenced","natural"
"Molesworth1",1995,"Woody","Native",6,6,0,1595394.77865205,5335819.21830583,"Terrace",1038,"fenced","natural"
"Molesworth1",2006,"Woody","Native",8,8,0,1595394.77865205,5335819.21830583,"Terrace",1038,"fenced","natural"
"Molesworth1",1989,"Woody","Native",4,4,0,1595394.77865205,5335819.21830583,"Terrace",1038,"fenced","natural"
"Molesworth1",2001,"Herbaceous","Native",265,254,11,1595394.77865205,5335819.21830583,"Terrace",1038,"fenced","natural"
"Molesworth1",2016,"Herbaceous","Exotic",159,159,0,1595394.77865205,5335819.21830583,"Terrace",1038,"fenced","natural"
"Molesworth1",1995,"Herbaceous","Exotic",134,131,3,1595394.77865205,5335819.21830583,"Terrace",1038,"fenced","natural"
"Molesworth1",2001,"Herbaceous","Exotic",261,259,2,1595394.77865205,5335819.21830583,"Terrace",1038,"fenced","natural"
"Molesworth1",2001,"Woody","Native",8,8,0,1595394.77865205,5335819.21830583,"Terrace",1038,"fenced","natural"
"Molesworth1",1989,"Herbaceous","Native",248,240,8,1595394.77865205,5335819.21830583,"Terrace",1038,"fenced","natural"
"Molesworth10",2006,"Herbaceous","Exotic",516,514,2,1581315.76242975,5329547.22072876,"Terrace",1157,"fenced","natural"
"Molesworth10",2016,"Herbaceous","Native",81,80,1,1581315.76242975,5329547.22072876,"Terrace",1157,"fenced","natural"
"Molesworth10",1995,"Herbaceous","Native",145,73,72,1581315.76242975,5329547.22072876,"Terrace",1157,"fenced","natural"
"Molesworth10",1995,"Herbaceous","Exotic",205,205,0,1581315.76242975,5329547.22072876,"Terrace",1157,"fenced","natural"
"Molesworth10",2016,"Herbaceous","Exotic",283,283,0,1581315.76242975,5329547.22072876,"Terrace",1157,"fenced","natural"
"Molesworth10",2001,"Woody","Native",0,0,0,1581315.76242975,5329547.22072876,"Terrace",1157,"fenced","natural"
"Molesworth10",2001,"Herbaceous","Native",172,87,85,1581315.76242975,5329547.22072876,"Terrace",1157,"fenced","natural"
"Molesworth10",2006,"Herbaceous","Native",146,87,59,1581315.76242975,5329547.22072876,"Terrace",1157,"fenced","natural"
"Molesworth10",1989,"Herbaceous","Native",130,85,45,1581315.76242975,5329547.22072876,"Terrace",1157,"fenced","natural"
"Molesworth10",1989,"Herbaceous","Exotic",212,212,0,1581315.76242975,5329547.22072876,"Terrace",1157,"fenced","natural"
"Molesworth10",2001,"Herbaceous","Exotic",375,372,3,1581315.76242975,5329547.22072876,"Terrace",1157,"fenced","natural"
"Molesworth11",2006,"Herbaceous","Exotic",160,157,3,1581957.50306099,5329244.23920124,"Terrace",1143,"unfenced","natural"
"Molesworth11",2016,"Herbaceous","Native",109,99,10,1581957.50306099,5329244.23920124,"Terrace",1143,"unfenced","natural"
"Molesworth11",2016,"Herbaceous","Exotic",129,129,0,1581957.50306099,5329244.23920124,"Terrace",1143,"unfenced","natural"
"Molesworth11",2001,"Woody","Native",3,3,0,1581957.50306099,5329244.23920124,"Terrace",1143,"unfenced","natural"
"Molesworth11",1995,"Herbaceous","Native",387,290,97,1581957.50306099,5329244.23920124,"Terrace",1143,"unfenced","natural"
"Molesworth11",2006,"Woody","Native",6,6,0,1581957.50306099,5329244.23920124,"Terrace",1143,"unfenced","natural"
"Molesworth11",1989,"Herbaceous","Native",271,214,57,1581957.50306099,5329244.23920124,"Terrace",1143,"unfenced","natural"
"Molesworth11",2001,"Herbaceous","Native",308,239,69,1581957.50306099,5329244.23920124,"Terrace",1143,"unfenced","natural"
"Molesworth11",2001,"Herbaceous","Exotic",183,183,0,1581957.50306099,5329244.23920124,"Terrace",1143,"unfenced","natural"
"Molesworth11",1995,"Herbaceous","Exotic",121,121,0,1581957.50306099,5329244.23920124,"Terrace",1143,"unfenced","natural"
"Molesworth11",2006,"Herbaceous","Native",364,258,106,1581957.50306099,5329244.23920124,"Terrace",1143,"unfenced","natural"
"Molesworth11",1989,"Herbaceous","Exotic",132,132,0,1581957.50306099,5329244.23920124,"Terrace",1143,"unfenced","natural"
"Molesworth12",2016,"Herbaceous","Exotic",413,406,7,1593565.23582042,5334546.89373447,"Terrace",1011,"unfenced","natural"
"Molesworth12",1995,"Herbaceous","Native",423,397,26,1593565.23582042,5334546.89373447,"Terrace",1011,"unfenced","natural"
"Molesworth12",2006,"Herbaceous","Exotic",567,567,0,1593565.23582042,5334546.89373447,"Terrace",1011,"unfenced","natural"
"Molesworth12",2016,"Herbaceous","Native",122,90,32,1593565.23582042,5334546.89373447,"Terrace",1011,"unfenced","natural"
"Molesworth12",1989,"Herbaceous","Native",222,221,1,1593565.23582042,5334546.89373447,"Terrace",1011,"unfenced","natural"
"Molesworth12",2001,"Herbaceous","Native",235,221,14,1593565.23582042,5334546.89373447,"Terrace",1011,"unfenced","natural"
"Molesworth12",1995,"Herbaceous","Exotic",268,268,0,1593565.23582042,5334546.89373447,"Terrace",1011,"unfenced","natural"
"Molesworth12",2006,"Herbaceous","Native",172,158,14,1593565.23582042,5334546.89373447,"Terrace",1011,"unfenced","natural"
"Molesworth12",1989,"Herbaceous","Exotic",175,175,0,1593565.23582042,5334546.89373447,"Terrace",1011,"unfenced","natural"
"Molesworth12",2001,"Herbaceous","Exotic",259,259,0,1593565.23582042,5334546.89373447,"Terrace",1011,"unfenced","natural"
"Molesworth13",2016,"Herbaceous","Exotic",337,337,0,1593609.23883335,5334683.84115718,"Terrace",1011,"fenced","natural"
"Molesworth13",1995,"Herbaceous","Exotic",148,148,0,1593609.23883335,5334683.84115718,"Terrace",1011,"fenced","natural"
"Molesworth13",2006,"Herbaceous","Exotic",673,673,0,1593609.23883335,5334683.84115718,"Terrace",1011,"fenced","natural"
"Molesworth13",1989,"Herbaceous","Native",225,217,8,1593609.23883335,5334683.84115718,"Terrace",1011,"fenced","natural"
"Molesworth13",2001,"Herbaceous","Native",344,332,12,1593609.23883335,5334683.84115718,"Terrace",1011,"fenced","natural"
"Molesworth13",2016,"Herbaceous","Native",69,62,7,1593609.23883335,5334683.84115718,"Terrace",1011,"fenced","natural"
"Molesworth13",2006,"Herbaceous","Native",270,251,19,1593609.23883335,5334683.84115718,"Terrace",1011,"fenced","natural"
"Molesworth13",2001,"Herbaceous","Exotic",264,262,2,1593609.23883335,5334683.84115718,"Terrace",1011,"fenced","natural"
"Molesworth13",1995,"Herbaceous","Native",444,422,22,1593609.23883335,5334683.84115718,"Terrace",1011,"fenced","natural"
"Molesworth13",1989,"Herbaceous","Exotic",110,110,0,1593609.23883335,5334683.84115718,"Terrace",1011,"fenced","natural"
"Molesworth14",2001,"Herbaceous","Native",98,98,0,1593541.57993333,5337100.02472735,"Terrace",1022,"fenced","natural"
"Molesworth14",1989,"Woody","Native",64,62,2,1593541.57993333,5337100.02472735,"Terrace",1022,"fenced","natural"
"Molesworth14",1995,"Herbaceous","Native",131,118,13,1593541.57993333,5337100.02472735,"Terrace",1022,"fenced","natural"
"Molesworth14",2001,"Herbaceous","Exotic",27,27,0,1593541.57993333,5337100.02472735,"Terrace",1022,"fenced","natural"
"Molesworth14",2001,"Woody","Native",81,80,1,1593541.57993333,5337100.02472735,"Terrace",1022,"fenced","natural"
"Molesworth14",1995,"Herbaceous","Exotic",20,20,0,1593541.57993333,5337100.02472735,"Terrace",1022,"fenced","natural"
"Molesworth14",1989,"Herbaceous","Native",119,108,11,1593541.57993333,5337100.02472735,"Terrace",1022,"fenced","natural"
"Molesworth14",1995,"Woody","Native",78,77,1,1593541.57993333,5337100.02472735,"Terrace",1022,"fenced","natural"
"Molesworth14",2016,"Herbaceous","Exotic",15,15,0,1593541.57993333,5337100.02472735,"Terrace",1022,"fenced","natural"
"Molesworth14",2006,"Woody","Native",85,83,2,1593541.57993333,5337100.02472735,"Terrace",1022,"fenced","natural"
"Molesworth14",2016,"Woody","Native",41,41,0,1593541.57993333,5337100.02472735,"Terrace",1022,"fenced","natural"
"Molesworth14",2006,"Herbaceous","Exotic",40,40,0,1593541.57993333,5337100.02472735,"Terrace",1022,"fenced","natural"
"Molesworth14",2016,"Herbaceous","Native",61,60,1,1593541.57993333,5337100.02472735,"Terrace",1022,"fenced","natural"
"Molesworth14",2006,"Herbaceous","Native",126,124,2,1593541.57993333,5337100.02472735,"Terrace",1022,"fenced","natural"
"Molesworth14",1989,"Herbaceous","Exotic",12,12,0,1593541.57993333,5337100.02472735,"Terrace",1022,"fenced","natural"
"Molesworth15",2001,"Woody","Native",7,7,0,1591167.23709615,5335927.73768076,"Terrace",1077,"fenced","natural"
"Molesworth15",2016,"Herbaceous","Native",139,139,0,1591167.23709615,5335927.73768076,"Terrace",1077,"fenced","natural"
"Molesworth15",2001,"Herbaceous","Native",122,122,0,1591167.23709615,5335927.73768076,"Terrace",1077,"fenced","natural"
"Molesworth15",2016,"Woody","Native",3,3,0,1591167.23709615,5335927.73768076,"Terrace",1077,"fenced","natural"
"Molesworth15",1995,"Herbaceous","Native",281,281,0,1591167.23709615,5335927.73768076,"Terrace",1077,"fenced","natural"
"Molesworth15",1995,"Herbaceous","Exotic",25,25,0,1591167.23709615,5335927.73768076,"Terrace",1077,"fenced","natural"
"Molesworth15",2006,"Herbaceous","Exotic",190,190,0,1591167.23709615,5335927.73768076,"Terrace",1077,"fenced","natural"
"Molesworth15",2006,"Woody","Native",12,12,0,1591167.23709615,5335927.73768076,"Terrace",1077,"fenced","natural"
"Molesworth15",2001,"Herbaceous","Exotic",163,163,0,1591167.23709615,5335927.73768076,"Terrace",1077,"fenced","natural"
"Molesworth15",1995,"Woody","Native",7,7,0,1591167.23709615,5335927.73768076,"Terrace",1077,"fenced","natural"
"Molesworth15",2006,"Herbaceous","Native",45,45,0,1591167.23709615,5335927.73768076,"Terrace",1077,"fenced","natural"
"Molesworth15",2016,"Herbaceous","Exotic",26,26,0,1591167.23709615,5335927.73768076,"Terrace",1077,"fenced","natural"
"Molesworth2",1989,"Herbaceous","Native",85,85,0,1593983.42349176,5337057.98100466,"Terrace",1024,"fenced","natural"
"Molesworth2",2016,"Woody","Native",41,41,0,1593983.42349176,5337057.98100466,"Terrace",1024,"fenced","natural"
"Molesworth2",1989,"Woody","Native",79,71,8,1593983.42349176,5337057.98100466,"Terrace",1024,"fenced","natural"
"Molesworth2",1995,"Herbaceous","Native",100,100,0,1593983.42349176,5337057.98100466,"Terrace",1024,"fenced","natural"
"Molesworth2",1995,"Herbaceous","Exotic",41,41,0,1593983.42349176,5337057.98100466,"Terrace",1024,"fenced","natural"
"Molesworth2",1989,"Herbaceous","Exotic",35,35,0,1593983.42349176,5337057.98100466,"Terrace",1024,"fenced","natural"
"Molesworth2",2001,"Herbaceous","Exotic",49,49,0,1593983.42349176,5337057.98100466,"Terrace",1024,"fenced","natural"
"Molesworth2",2006,"Herbaceous","Exotic",48,48,0,1593983.42349176,5337057.98100466,"Terrace",1024,"fenced","natural"
"Molesworth2",2001,"Herbaceous","Native",70,70,0,1593983.42349176,5337057.98100466,"Terrace",1024,"fenced","natural"
"Molesworth2",2006,"Herbaceous","Native",45,45,0,1593983.42349176,5337057.98100466,"Terrace",1024,"fenced","natural"
"Molesworth2",1995,"Woody","Native",62,60,2,1593983.42349176,5337057.98100466,"Terrace",1024,"fenced","natural"
"Molesworth2",2016,"Herbaceous","Native",40,40,0,1593983.42349176,5337057.98100466,"Terrace",1024,"fenced","natural"
"Molesworth2",2006,"Woody","Native",51,47,4,1593983.42349176,5337057.98100466,"Terrace",1024,"fenced","natural"
"Molesworth2",2016,"Herbaceous","Exotic",22,22,0,1593983.42349176,5337057.98100466,"Terrace",1024,"fenced","natural"
"Molesworth2",2001,"Woody","Native",80,75,5,1593983.42349176,5337057.98100466,"Terrace",1024,"fenced","natural"
"Molesworth3",1995,"Herbaceous","Native",133,132,1,1593217.43127772,5335128.74078729,"Terrace",1011,"fenced","natural"
"Molesworth3",2016,"Herbaceous","Native",56,56,0,1593217.43127772,5335128.74078729,"Terrace",1011,"fenced","natural"
"Molesworth3",2006,"Herbaceous","Exotic",61,61,0,1593217.43127772,5335128.74078729,"Terrace",1011,"fenced","natural"
"Molesworth3",2016,"Herbaceous","Exotic",170,170,0,1593217.43127772,5335128.74078729,"Terrace",1011,"fenced","natural"
"Molesworth3",2001,"Herbaceous","Native",180,180,0,1593217.43127772,5335128.74078729,"Terrace",1011,"fenced","natural"
"Molesworth3",2006,"Woody","Native",2,2,0,1593217.43127772,5335128.74078729,"Terrace",1011,"fenced","natural"
"Molesworth3",1989,"Herbaceous","Exotic",74,74,0,1593217.43127772,5335128.74078729,"Terrace",1011,"fenced","natural"
"Molesworth3",1995,"Herbaceous","Exotic",34,31,3,1593217.43127772,5335128.74078729,"Terrace",1011,"fenced","natural"
"Molesworth3",1989,"Herbaceous","Native",147,147,0,1593217.43127772,5335128.74078729,"Terrace",1011,"fenced","natural"
"Molesworth3",2001,"Herbaceous","Exotic",93,92,1,1593217.43127772,5335128.74078729,"Terrace",1011,"fenced","natural"
"Molesworth3",2006,"Herbaceous","Native",166,166,0,1593217.43127772,5335128.74078729,"Terrace",1011,"fenced","natural"
"Molesworth4",2016,"Herbaceous","Native",390,322,68,1593825.22220646,5335117.66452468,"Terrace",1016,"fenced","natural"
"Molesworth4",1995,"Herbaceous","Native",547,381,166,1593825.22220646,5335117.66452468,"Terrace",1016,"fenced","natural"
"Molesworth4",2006,"Herbaceous","Exotic",102,102,0,1593825.22220646,5335117.66452468,"Terrace",1016,"fenced","natural"
"Molesworth4",2001,"Herbaceous","Native",526,347,179,1593825.22220646,5335117.66452468,"Terrace",1016,"fenced","natural"
"Molesworth4",2016,"Woody","Native",4,4,0,1593825.22220646,5335117.66452468,"Terrace",1016,"fenced","natural"
"Molesworth4",2006,"Woody","Native",4,4,0,1593825.22220646,5335117.66452468,"Terrace",1016,"fenced","natural"
"Molesworth4",2016,"Herbaceous","Exotic",84,84,0,1593825.22220646,5335117.66452468,"Terrace",1016,"fenced","natural"
"Molesworth4",1995,"Woody","Native",7,7,0,1593825.22220646,5335117.66452468,"Terrace",1016,"fenced","natural"
"Molesworth4",2001,"Herbaceous","Exotic",79,79,0,1593825.22220646,5335117.66452468,"Terrace",1016,"fenced","natural"
"Molesworth4",1989,"Herbaceous","Exotic",76,76,0,1593825.22220646,5335117.66452468,"Terrace",1016,"fenced","natural"
"Molesworth4",1989,"Woody","Native",3,3,0,1593825.22220646,5335117.66452468,"Terrace",1016,"fenced","natural"
"Molesworth4",2001,"Woody","Native",10,10,0,1593825.22220646,5335117.66452468,"Terrace",1016,"fenced","natural"
"Molesworth4",2006,"Herbaceous","Native",510,334,176,1593825.22220646,5335117.66452468,"Terrace",1016,"fenced","natural"
"Molesworth4",1989,"Herbaceous","Native",438,346,92,1593825.22220646,5335117.66452468,"Terrace",1016,"fenced","natural"
"Molesworth4",1995,"Herbaceous","Exotic",132,132,0,1593825.22220646,5335117.66452468,"Terrace",1016,"fenced","natural"
"Molesworth5",2016,"Herbaceous","Exotic",23,23,0,1594305.19500919,5336156.24663732,"Terrace",1046,"fenced","natural"
"Molesworth5",2006,"Herbaceous","Native",106,105,1,1594305.19500919,5336156.24663732,"Terrace",1046,"fenced","natural"
"Molesworth5",2016,"Herbaceous","Native",78,78,0,1594305.19500919,5336156.24663732,"Terrace",1046,"fenced","natural"
"Molesworth5",2006,"Herbaceous","Exotic",48,48,0,1594305.19500919,5336156.24663732,"Terrace",1046,"fenced","natural"
"Molesworth5",1989,"Herbaceous","Exotic",48,48,0,1594305.19500919,5336156.24663732,"Terrace",1046,"fenced","natural"
"Molesworth5",1995,"Herbaceous","Native",136,128,8,1594305.19500919,5336156.24663732,"Terrace",1046,"fenced","natural"
"Molesworth5",1989,"Herbaceous","Native",130,126,4,1594305.19500919,5336156.24663732,"Terrace",1046,"fenced","natural"
"Molesworth5",2001,"Herbaceous","Native",107,100,7,1594305.19500919,5336156.24663732,"Terrace",1046,"fenced","natural"
"Molesworth5",2001,"Herbaceous","Exotic",48,48,0,1594305.19500919,5336156.24663732,"Terrace",1046,"fenced","natural"
"Molesworth5",1995,"Woody","Native",31,31,0,1594305.19500919,5336156.24663732,"Terrace",1046,"fenced","natural"
"Molesworth5",2006,"Woody","Native",44,44,0,1594305.19500919,5336156.24663732,"Terrace",1046,"fenced","natural"
"Molesworth5",2016,"Woody","Native",42,42,0,1594305.19500919,5336156.24663732,"Terrace",1046,"fenced","natural"
"Molesworth5",2001,"Woody","Native",39,39,0,1594305.19500919,5336156.24663732,"Terrace",1046,"fenced","natural"
"Molesworth5",1995,"Herbaceous","Exotic",44,44,0,1594305.19500919,5336156.24663732,"Terrace",1046,"fenced","natural"
"Molesworth5",1989,"Woody","Native",26,26,0,1594305.19500919,5336156.24663732,"Terrace",1046,"fenced","natural"
"Molesworth6",2001,"Herbaceous","Native",84,84,0,1593301.37771447,5334939.79427889,"Terrace",1010,"fenced","natural"
"Molesworth6",1989,"Herbaceous","Exotic",77,77,0,1593301.37771447,5334939.79427889,"Terrace",1010,"fenced","natural"
"Molesworth6",2006,"Woody","Native",29,29,0,1593301.37771447,5334939.79427889,"Terrace",1010,"fenced","natural"
"Molesworth6",2001,"Herbaceous","Exotic",60,60,0,1593301.37771447,5334939.79427889,"Terrace",1010,"fenced","natural"
"Molesworth6",2006,"Herbaceous","Native",60,60,0,1593301.37771447,5334939.79427889,"Terrace",1010,"fenced","natural"
"Molesworth6",1995,"Herbaceous","Native",85,85,0,1593301.37771447,5334939.79427889,"Terrace",1010,"fenced","natural"
"Molesworth6",2016,"Herbaceous","Exotic",66,66,0,1593301.37771447,5334939.79427889,"Terrace",1010,"fenced","natural"
"Molesworth6",2016,"Woody","Native",36,36,0,1593301.37771447,5334939.79427889,"Terrace",1010,"fenced","natural"
"Molesworth6",1995,"Woody","Native",35,35,0,1593301.37771447,5334939.79427889,"Terrace",1010,"fenced","natural"
"Molesworth6",1995,"Herbaceous","Exotic",68,68,0,1593301.37771447,5334939.79427889,"Terrace",1010,"fenced","natural"
"Molesworth6",2016,"Herbaceous","Native",114,114,0,1593301.37771447,5334939.79427889,"Terrace",1010,"fenced","natural"
"Molesworth6",2001,"Woody","Native",40,40,0,1593301.37771447,5334939.79427889,"Terrace",1010,"fenced","natural"
"Molesworth6",1989,"Herbaceous","Native",98,98,0,1593301.37771447,5334939.79427889,"Terrace",1010,"fenced","natural"
"Molesworth6",1989,"Woody","Native",32,32,0,1593301.37771447,5334939.79427889,"Terrace",1010,"fenced","natural"
"Molesworth6",2006,"Herbaceous","Exotic",55,55,0,1593301.37771447,5334939.79427889,"Terrace",1010,"fenced","natural"
"Molesworth7",2001,"Herbaceous","Exotic",146,146,0,1593206.35565531,5334525.94817623,"Terrace",1012,"unfenced","natural"
"Molesworth7",2001,"Herbaceous","Native",118,115,3,1593206.35565531,5334525.94817623,"Terrace",1012,"unfenced","natural"
"Molesworth7",1989,"Herbaceous","Exotic",135,135,0,1593206.35565531,5334525.94817623,"Terrace",1012,"unfenced","natural"
"Molesworth7",2006,"Woody","Native",1,1,0,1593206.35565531,5334525.94817623,"Terrace",1012,"unfenced","natural"
"Molesworth7",2016,"Herbaceous","Native",29,29,0,1593206.35565531,5334525.94817623,"Terrace",1012,"unfenced","natural"
"Molesworth7",1995,"Herbaceous","Exotic",169,169,0,1593206.35565531,5334525.94817623,"Terrace",1012,"unfenced","natural"
"Molesworth7",2006,"Herbaceous","Exotic",163,163,0,1593206.35565531,5334525.94817623,"Terrace",1012,"unfenced","natural"
"Molesworth7",1989,"Herbaceous","Native",134,134,0,1593206.35565531,5334525.94817623,"Terrace",1012,"unfenced","natural"
"Molesworth7",2001,"Woody","Native",1,1,0,1593206.35565531,5334525.94817623,"Terrace",1012,"unfenced","natural"
"Molesworth7",2016,"Herbaceous","Exotic",110,110,0,1593206.35565531,5334525.94817623,"Terrace",1012,"unfenced","natural"
"Molesworth7",1995,"Herbaceous","Native",152,151,1,1593206.35565531,5334525.94817623,"Terrace",1012,"unfenced","natural"
"Molesworth7",2006,"Herbaceous","Native",77,77,0,1593206.35565531,5334525.94817623,"Terrace",1012,"unfenced","natural"
"Molesworth8",2001,"Herbaceous","Exotic",101,101,0,1593352.33080997,5334715.86406459,"Terrace",1011,"fenced","natural"
"Molesworth8",1989,"Woody","Native",4,4,0,1593352.33080997,5334715.86406459,"Terrace",1011,"fenced","natural"
"Molesworth8",1989,"Herbaceous","Native",134,134,0,1593352.33080997,5334715.86406459,"Terrace",1011,"fenced","natural"
"Molesworth8",2001,"Woody","Native",3,3,0,1593352.33080997,5334715.86406459,"Terrace",1011,"fenced","natural"
"Molesworth8",2006,"Woody","Native",4,4,0,1593352.33080997,5334715.86406459,"Terrace",1011,"fenced","natural"
"Molesworth8",2006,"Herbaceous","Native",74,74,0,1593352.33080997,5334715.86406459,"Terrace",1011,"fenced","natural"
"Molesworth8",2016,"Herbaceous","Exotic",114,114,0,1593352.33080997,5334715.86406459,"Terrace",1011,"fenced","natural"
"Molesworth8",2016,"Herbaceous","Native",94,94,0,1593352.33080997,5334715.86406459,"Terrace",1011,"fenced","natural"
"Molesworth8",2001,"Herbaceous","Native",113,113,0,1593352.33080997,5334715.86406459,"Terrace",1011,"fenced","natural"
"Molesworth8",2006,"Herbaceous","Exotic",96,96,0,1593352.33080997,5334715.86406459,"Terrace",1011,"fenced","natural"
"Molesworth8",1995,"Herbaceous","Native",139,139,0,1593352.33080997,5334715.86406459,"Terrace",1011,"fenced","natural"
"Molesworth8",1989,"Herbaceous","Exotic",106,106,0,1593352.33080997,5334715.86406459,"Terrace",1011,"fenced","natural"
"Molesworth8",2016,"Woody","Native",7,7,0,1593352.33080997,5334715.86406459,"Terrace",1011,"fenced","natural"
"Molesworth8",1995,"Woody","Native",4,4,0,1593352.33080997,5334715.86406459,"Terrace",1011,"fenced","natural"
"Molesworth8",1995,"Herbaceous","Exotic",119,119,0,1593352.33080997,5334715.86406459,"Terrace",1011,"fenced","natural"
"Molesworth9",1989,"Herbaceous","Native",145,109,36,1580526.68773913,5326950.21199677,"Terrace",1096,"unfenced","natural"
"Molesworth9",2001,"Herbaceous","Exotic",189,189,0,1580526.68773913,5326950.21199677,"Terrace",1096,"unfenced","natural"
"Molesworth9",1989,"Woody","Native",3,3,0,1580526.68773913,5326950.21199677,"Terrace",1096,"unfenced","natural"
"Molesworth9",2006,"Woody","Native",5,5,0,1580526.68773913,5326950.21199677,"Terrace",1096,"unfenced","natural"
"Molesworth9",2016,"Woody","Native",14,14,0,1580526.68773913,5326950.21199677,"Terrace",1096,"unfenced","natural"
"Molesworth9",2001,"Woody","Native",4,4,0,1580526.68773913,5326950.21199677,"Terrace",1096,"unfenced","natural"
"Molesworth9",2006,"Herbaceous","Native",246,157,89,1580526.68773913,5326950.21199677,"Terrace",1096,"unfenced","natural"
"Molesworth9",2001,"Herbaceous","Native",211,132,79,1580526.68773913,5326950.21199677,"Terrace",1096,"unfenced","natural"
"Molesworth9",1995,"Herbaceous","Exotic",137,137,0,1580526.68773913,5326950.21199677,"Terrace",1096,"unfenced","natural"
"Molesworth9",2006,"Herbaceous","Exotic",167,167,0,1580526.68773913,5326950.21199677,"Terrace",1096,"unfenced","natural"
"Molesworth9",1995,"Herbaceous","Native",203,127,76,1580526.68773913,5326950.21199677,"Terrace",1096,"unfenced","natural"
"Molesworth9",2016,"Herbaceous","Native",80,80,0,1580526.68773913,5326950.21199677,"Terrace",1096,"unfenced","natural"
"Molesworth9",1995,"Woody","Native",4,4,0,1580526.68773913,5326950.21199677,"Terrace",1096,"unfenced","natural"
"Molesworth9",2016,"Herbaceous","Exotic",158,158,0,1580526.68773913,5326950.21199677,"Terrace",1096,"unfenced","natural"
"Molesworth9",1989,"Herbaceous","Exotic",195,195,0,1580526.68773913,5326950.21199677,"Terrace",1096,"unfenced","natural"
"N1",2007,"Herbaceous","Exotic",44,44,0,1585129.14943462,5311948.72720872,"Slope",1127,"unfenced","natural"
"N1",2007,"Woody","Native",69,69,0,1585129.14943462,5311948.72720872,"Slope",1127,"unfenced","natural"
"N1",2016,"Woody","Native",122,120,2,1585129.14943462,5311948.72720872,"Slope",1127,"unfenced","natural"
"N1",2007,"Herbaceous","Native",68,68,0,1585129.14943462,5311948.72720872,"Slope",1127,"unfenced","natural"
"N1",2016,"Herbaceous","Native",168,158,10,1585129.14943462,5311948.72720872,"Slope",1127,"unfenced","natural"
"N1",2016,"Herbaceous","Exotic",49,49,0,1585129.14943462,5311948.72720872,"Slope",1127,"unfenced","natural"
"N2",2016,"Woody","Native",100,100,0,1585216.14471708,5312141.64999263,"Slope",1112,"unfenced","natural"
"N2",2007,"Herbaceous","Native",52,51,1,1585216.14471708,5312141.64999263,"Slope",1112,"unfenced","natural"
"N2",2007,"Herbaceous","Exotic",21,21,0,1585216.14471708,5312141.64999263,"Slope",1112,"unfenced","natural"
"N2",2007,"Woody","Native",45,45,0,1585216.14471708,5312141.64999263,"Slope",1112,"unfenced","natural"
"N2",2016,"Herbaceous","Native",134,127,7,1585216.14471708,5312141.64999263,"Slope",1112,"unfenced","natural"
"N2",2016,"Herbaceous","Exotic",48,48,0,1585216.14471708,5312141.64999263,"Slope",1112,"unfenced","natural"
"N3",2016,"Woody","Native",208,197,11,1585282.14433238,5312312.58300964,"Terrace",1100,"unfenced","natural"
"N3",2007,"Herbaceous","Exotic",8,8,0,1585282.14433238,5312312.58300964,"Terrace",1100,"unfenced","natural"
"N3",2016,"Herbaceous","Native",132,126,6,1585282.14433238,5312312.58300964,"Terrace",1100,"unfenced","natural"
"N3",2007,"Woody","Native",108,100,8,1585282.14433238,5312312.58300964,"Terrace",1100,"unfenced","natural"
"N3",2016,"Herbaceous","Exotic",21,21,0,1585282.14433238,5312312.58300964,"Terrace",1100,"unfenced","natural"
"N3",2007,"Herbaceous","Native",50,50,0,1585282.14433238,5312312.58300964,"Terrace",1100,"unfenced","natural"
"N4",2016,"Woody","Native",145,140,5,1585359.13877045,5312472.51835443,"Slope",1179,"unfenced","natural"
"N4",2016,"Herbaceous","Exotic",3,3,0,1585359.13877045,5312472.51835443,"Slope",1179,"unfenced","natural"
"N4",2007,"Herbaceous","Native",83,83,0,1585359.13877045,5312472.51835443,"Slope",1179,"unfenced","natural"
"N4",2007,"Woody","Native",80,74,6,1585359.13877045,5312472.51835443,"Slope",1179,"unfenced","natural"
"N4",2016,"Herbaceous","Native",218,201,17,1585359.13877045,5312472.51835443,"Slope",1179,"unfenced","natural"
"O1",2016,"Herbaceous","Native",155,138,17,1585609.68903644,5309659.44780978,"Slope",1097,"fenced","natural"
"O1",2016,"Herbaceous","Exotic",50,50,0,1585609.68903644,5309659.44780978,"Slope",1097,"fenced","natural"
"O1",2007,"Herbaceous","Native",81,81,0,1585609.68903644,5309659.44780978,"Slope",1097,"fenced","natural"
"O1",2007,"Herbaceous","Exotic",50,50,0,1585609.68903644,5309659.44780978,"Slope",1097,"fenced","natural"
"O1",2016,"Woody","Native",188,169,19,1585609.68903644,5309659.44780978,"Slope",1097,"fenced","natural"
"O1",2007,"Woody","Native",99,97,2,1585609.68903644,5309659.44780978,"Slope",1097,"fenced","natural"
"O2",2007,"Herbaceous","Native",15,15,0,1585663.6905606,5309814.38783752,"Slope",1059,"fenced","natural"
"O2",2007,"Herbaceous","Exotic",136,136,0,1585663.6905606,5309814.38783752,"Slope",1059,"fenced","natural"
"O2",2007,"Woody","Native",198,148,50,1585663.6905606,5309814.38783752,"Slope",1059,"fenced","natural"
